Request id,Pickup point,Driver id,Status,Request timestamp,Time Slot,Request Date,Request hour,Request Day,Drop timestamp
5735,City,229.0,Cancelled,15-07-2016 07:47:23 AM,Early Morning,2016-07-15,7,Friday,
6434,Airport,229.0,Cancelled,15-07-2016 07:49:25 PM,Evening,2016-07-15,19,Friday,
623,Airport,230.0,Cancelled,11-07-2016 12:03:00 PM,Afternoon,2016-07-11,12,Monday,
1521,City,230.0,Cancelled,12-07-2016 05:50:00 AM,Early Morning,2016-07-12,5,Tuesday,
2771,City,230.0,Cancelled,13-07-2016 04:24:36 AM,Late Night,2016-07-13,4,Wednesday,
2873,City,230.0,Cancelled,13-07-2016 05:48:58 AM,Early Morning,2016-07-13,5,Wednesday,
3320,Airport,230.0,Cancelled,13-07-2016 12:21:11 PM,Afternoon,2016-07-13,12,Wednesday,
4571,City,230.0,Cancelled,14-07-2016 09:49:16 AM,Morning,2016-07-14,9,Thursday,
4600,City,230.0,Cancelled,14-07-2016 10:08:30 AM,Morning,2016-07-14,10,Thursday,
5341,City,230.0,Cancelled,14-07-2016 10:34:33 PM,Night,2016-07-14,22,Thursday,
2435,City,231.0,Cancelled,12-07-2016 08:11:00 PM,Evening,2016-07-12,20,Tuesday,
2919,City,231.0,Cancelled,13-07-2016 06:19:03 AM,Early Morning,2016-07-13,6,Wednesday,
4712,City,231.0,Cancelled,14-07-2016 01:23:54 PM,Afternoon,2016-07-14,13,Thursday,
399,City,232.0,Cancelled,11-07-2016 08:25:00 AM,Early Morning,2016-07-11,8,Monday,
2826,City,232.0,Cancelled,13-07-2016 05:13:35 AM,Early Morning,2016-07-13,5,Wednesday,
3090,City,232.0,Cancelled,13-07-2016 08:13:41 AM,Early Morning,2016-07-13,8,Wednesday,
4141,City,232.0,Cancelled,14-07-2016 04:46:40 AM,Late Night,2016-07-14,4,Thursday,
5817,City,232.0,Cancelled,15-07-2016 08:46:28 AM,Early Morning,2016-07-15,8,Friday,
1156,City,233.0,Cancelled,11-07-2016 08:46:00 PM,Evening,2016-07-11,20,Monday,
3155,City,233.0,Cancelled,13-07-2016 09:02:43 AM,Morning,2016-07-13,9,Wednesday,
5821,City,233.0,Cancelled,15-07-2016 08:54:59 AM,Early Morning,2016-07-15,8,Friday,
552,City,234.0,Cancelled,11-07-2016 10:07:00 AM,Morning,2016-07-11,10,Monday,
589,Airport,234.0,Cancelled,11-07-2016 11:19:00 AM,Morning,2016-07-11,11,Monday,
3218,City,234.0,Cancelled,13-07-2016 09:49:59 AM,Morning,2016-07-13,9,Wednesday,
3287,City,234.0,Cancelled,13-07-2016 11:13:58 AM,Morning,2016-07-13,11,Wednesday,
5557,City,234.0,Cancelled,15-07-2016 05:39:51 AM,Early Morning,2016-07-15,5,Friday,
5874,City,234.0,Cancelled,15-07-2016 09:21:37 AM,Morning,2016-07-15,9,Friday,
1117,Airport,235.0,Cancelled,11-07-2016 08:17:00 PM,Evening,2016-07-11,20,Monday,
2820,City,235.0,Cancelled,13-07-2016 05:14:00 AM,Early Morning,2016-07-13,5,Wednesday,
3083,City,235.0,Cancelled,13-07-2016 08:16:01 AM,Early Morning,2016-07-13,8,Wednesday,
185,City,236.0,Cancelled,11-07-2016 05:43:00 AM,Early Morning,2016-07-11,5,Monday,
2922,City,236.0,Cancelled,13-07-2016 06:25:47 AM,Early Morning,2016-07-13,6,Wednesday,
4379,City,236.0,Cancelled,14-07-2016 07:43:57 AM,Early Morning,2016-07-14,7,Thursday,
1846,City,237.0,Cancelled,12-07-2016 09:43:00 AM,Morning,2016-07-12,9,Tuesday,
2778,Airport,237.0,Cancelled,13-07-2016 04:45:54 AM,Late Night,2016-07-13,4,Wednesday,
4161,City,237.0,Cancelled,14-07-2016 05:06:13 AM,Early Morning,2016-07-14,5,Thursday,
5702,City,237.0,Cancelled,15-07-2016 07:37:04 AM,Early Morning,2016-07-15,7,Friday,
5808,City,237.0,Cancelled,15-07-2016 08:39:56 AM,Early Morning,2016-07-15,8,Friday,
298,City,238.0,Cancelled,11-07-2016 07:15:00 AM,Early Morning,2016-07-11,7,Monday,
4602,Airport,238.0,Cancelled,14-07-2016 10:13:25 AM,Morning,2016-07-14,10,Thursday,
5650,City,238.0,Cancelled,15-07-2016 06:59:22 AM,Early Morning,2016-07-15,6,Friday,
508,City,239.0,Cancelled,11-07-2016 09:40:00 AM,Morning,2016-07-11,9,Monday,
1419,City,239.0,Cancelled,12-07-2016 03:57:00 AM,Late Night,2016-07-12,3,Tuesday,
3114,City,239.0,Cancelled,13-07-2016 08:38:20 AM,Early Morning,2016-07-13,8,Wednesday,
309,City,240.0,Cancelled,11-07-2016 07:18:00 AM,Early Morning,2016-07-11,7,Monday,
327,City,240.0,Cancelled,11-07-2016 07:33:00 AM,Early Morning,2016-07-11,7,Monday,
1491,City,240.0,Cancelled,12-07-2016 05:36:00 AM,Early Morning,2016-07-12,5,Tuesday,
4392,City,240.0,Cancelled,14-07-2016 07:56:17 AM,Early Morning,2016-07-14,7,Thursday,
5396,City,240.0,Cancelled,15-07-2016 12:54:12 AM,Late Night,2016-07-15,0,Friday,
5767,City,240.0,Cancelled,15-07-2016 08:19:53 AM,Early Morning,2016-07-15,8,Friday,
5498,City,241.0,Cancelled,15-07-2016 04:56:28 AM,Late Night,2016-07-15,4,Friday,
5755,City,241.0,Cancelled,15-07-2016 08:05:55 AM,Early Morning,2016-07-15,8,Friday,
414,City,242.0,Cancelled,11-07-2016 08:41:00 AM,Early Morning,2016-07-11,8,Monday,
1621,City,242.0,Cancelled,12-07-2016 06:56:00 AM,Early Morning,2016-07-12,6,Tuesday,
5288,Airport,242.0,Cancelled,14-07-2016 09:42:19 PM,Night,2016-07-14,21,Thursday,
1778,City,243.0,Cancelled,12-07-2016 09:01:00 AM,Morning,2016-07-12,9,Tuesday,
5266,Airport,243.0,Cancelled,14-07-2016 09:26:44 PM,Night,2016-07-14,21,Thursday,
5836,City,243.0,Cancelled,15-07-2016 09:02:31 AM,Morning,2016-07-15,9,Friday,
115,City,244.0,Cancelled,11-07-2016 05:14:00 AM,Early Morning,2016-07-11,5,Monday,
4655,City,244.0,Cancelled,14-07-2016 12:04:12 PM,Afternoon,2016-07-14,12,Thursday,
5590,City,244.0,Cancelled,15-07-2016 06:02:31 AM,Early Morning,2016-07-15,6,Friday,
1784,City,245.0,Cancelled,12-07-2016 09:02:00 AM,Morning,2016-07-12,9,Tuesday,
3123,City,245.0,Cancelled,13-07-2016 08:39:59 AM,Early Morning,2016-07-13,8,Wednesday,
3330,City,245.0,Cancelled,13-07-2016 12:25:07 PM,Afternoon,2016-07-13,12,Wednesday,
4376,City,245.0,Cancelled,14-07-2016 07:41:41 AM,Early Morning,2016-07-14,7,Thursday,
4540,City,245.0,Cancelled,14-07-2016 09:38:51 AM,Morning,2016-07-14,9,Thursday,
431,City,246.0,Cancelled,11-07-2016 08:56:00 AM,Early Morning,2016-07-11,8,Monday,
1599,City,246.0,Cancelled,12-07-2016 06:39:00 AM,Early Morning,2016-07-12,6,Tuesday,
1725,City,246.0,Cancelled,12-07-2016 08:17:00 AM,Early Morning,2016-07-12,8,Tuesday,
4248,City,246.0,Cancelled,14-07-2016 06:02:41 AM,Early Morning,2016-07-14,6,Thursday,
133,City,247.0,Cancelled,11-07-2016 05:14:00 AM,Early Morning,2016-07-11,5,Monday,
4170,City,247.0,Cancelled,14-07-2016 05:09:42 AM,Early Morning,2016-07-14,5,Thursday,
6057,Airport,247.0,Cancelled,15-07-2016 01:41:55 PM,Afternoon,2016-07-15,13,Friday,
108,City,248.0,Cancelled,11-07-2016 05:09:00 AM,Early Morning,2016-07-11,5,Monday,
1798,City,248.0,Cancelled,12-07-2016 09:10:00 AM,Morning,2016-07-12,9,Tuesday,
1932,City,248.0,Cancelled,12-07-2016 11:13:00 AM,Morning,2016-07-12,11,Tuesday,
5865,City,248.0,Cancelled,15-07-2016 09:18:48 AM,Morning,2016-07-15,9,Friday,
5981,City,248.0,Cancelled,15-07-2016 11:40:05 AM,Morning,2016-07-15,11,Friday,
363,City,249.0,Cancelled,11-07-2016 08:02:00 AM,Early Morning,2016-07-11,8,Monday,
3153,City,249.0,Cancelled,13-07-2016 09:03:21 AM,Morning,2016-07-13,9,Wednesday,
3196,City,249.0,Cancelled,13-07-2016 09:37:26 AM,Morning,2016-07-13,9,Wednesday,
3214,City,249.0,Cancelled,13-07-2016 09:46:56 AM,Morning,2016-07-13,9,Wednesday,
4171,City,249.0,Cancelled,14-07-2016 05:11:39 AM,Early Morning,2016-07-14,5,Thursday,
5824,City,249.0,Cancelled,15-07-2016 08:50:27 AM,Early Morning,2016-07-15,8,Friday,
1866,City,250.0,Cancelled,12-07-2016 09:52:00 AM,Morning,2016-07-12,9,Tuesday,
2958,City,250.0,Cancelled,13-07-2016 06:46:00 AM,Early Morning,2016-07-13,6,Wednesday,
3181,Airport,250.0,Cancelled,13-07-2016 09:19:04 AM,Morning,2016-07-13,9,Wednesday,
5833,City,250.0,Cancelled,15-07-2016 08:57:27 AM,Early Morning,2016-07-15,8,Friday,
5873,City,250.0,Cancelled,15-07-2016 09:20:40 AM,Morning,2016-07-15,9,Friday,
415,Airport,251.0,Cancelled,11-07-2016 08:37:00 AM,Early Morning,2016-07-11,8,Monday,
4439,City,251.0,Cancelled,14-07-2016 08:27:51 AM,Early Morning,2016-07-14,8,Thursday,
5761,City,251.0,Cancelled,15-07-2016 08:18:14 AM,Early Morning,2016-07-15,8,Friday,
490,City,252.0,Cancelled,11-07-2016 09:33:00 AM,Morning,2016-07-11,9,Monday,
464,City,253.0,Cancelled,11-07-2016 09:14:00 AM,Morning,2016-07-11,9,Monday,
725,Airport,253.0,Cancelled,11-07-2016 03:02:00 PM,Afternoon,2016-07-11,15,Monday,
2418,Airport,254.0,Cancelled,12-07-2016 08:05:00 PM,Evening,2016-07-12,20,Tuesday,
4137,City,254.0,Cancelled,14-07-2016 04:48:41 AM,Late Night,2016-07-14,4,Thursday,
780,Airport,255.0,Cancelled,11-07-2016 04:42:00 PM,Afternoon,2016-07-11,16,Monday,
1601,City,255.0,Cancelled,12-07-2016 06:43:00 AM,Early Morning,2016-07-12,6,Tuesday,
1831,Airport,255.0,Cancelled,12-07-2016 09:27:00 AM,Morning,2016-07-12,9,Tuesday,
5545,City,255.0,Cancelled,15-07-2016 05:27:12 AM,Early Morning,2016-07-15,5,Friday,
2782,City,256.0,Cancelled,13-07-2016 04:50:27 AM,Late Night,2016-07-13,4,Wednesday,
4202,City,256.0,Cancelled,14-07-2016 05:37:41 AM,Early Morning,2016-07-14,5,Thursday,
4253,City,256.0,Cancelled,14-07-2016 06:02:50 AM,Early Morning,2016-07-14,6,Thursday,
4669,City,256.0,Cancelled,14-07-2016 12:34:18 PM,Afternoon,2016-07-14,12,Thursday,
5694,City,256.0,Cancelled,15-07-2016 07:31:03 AM,Early Morning,2016-07-15,7,Friday,
5707,City,256.0,Cancelled,15-07-2016 07:32:56 AM,Early Morning,2016-07-15,7,Friday,
5795,City,256.0,Cancelled,15-07-2016 08:41:36 AM,Early Morning,2016-07-15,8,Friday,
4203,City,257.0,Cancelled,14-07-2016 05:36:28 AM,Early Morning,2016-07-14,5,Thursday,
5928,City,257.0,Cancelled,15-07-2016 10:07:34 AM,Morning,2016-07-15,10,Friday,
471,City,258.0,Cancelled,11-07-2016 09:22:00 AM,Morning,2016-07-11,9,Monday,
4505,City,258.0,Cancelled,14-07-2016 09:09:33 AM,Morning,2016-07-14,9,Thursday,
5876,City,258.0,Cancelled,15-07-2016 09:27:22 AM,Morning,2016-07-15,9,Friday,
332,City,259.0,Cancelled,11-07-2016 07:40:00 AM,Early Morning,2016-07-11,7,Monday,
1734,City,259.0,Cancelled,12-07-2016 08:25:00 AM,Early Morning,2016-07-12,8,Tuesday,
3202,City,259.0,Cancelled,13-07-2016 09:41:02 AM,Morning,2016-07-13,9,Wednesday,
4232,City,259.0,Cancelled,14-07-2016 05:55:47 AM,Early Morning,2016-07-14,5,Thursday,
6608,Airport,259.0,Cancelled,15-07-2016 09:46:57 PM,Night,2016-07-15,21,Friday,
1703,City,260.0,Cancelled,12-07-2016 08:05:00 AM,Early Morning,2016-07-12,8,Tuesday,
3001,City,260.0,Cancelled,13-07-2016 07:15:27 AM,Early Morning,2016-07-13,7,Wednesday,
3149,City,260.0,Cancelled,13-07-2016 08:55:18 AM,Early Morning,2016-07-13,8,Wednesday,
4496,City,260.0,Cancelled,14-07-2016 09:02:24 AM,Morning,2016-07-14,9,Thursday,
1591,City,261.0,Cancelled,12-07-2016 06:28:00 AM,Early Morning,2016-07-12,6,Tuesday,
1876,City,261.0,Cancelled,12-07-2016 10:01:00 AM,Morning,2016-07-12,10,Tuesday,
4169,City,261.0,Cancelled,14-07-2016 05:12:56 AM,Early Morning,2016-07-14,5,Thursday,
4512,City,261.0,Cancelled,14-07-2016 09:15:30 AM,Morning,2016-07-14,9,Thursday,
2895,City,262.0,Cancelled,13-07-2016 06:02:04 AM,Early Morning,2016-07-13,6,Wednesday,
4330,City,262.0,Cancelled,14-07-2016 07:13:49 AM,Early Morning,2016-07-14,7,Thursday,
4801,City,262.0,Cancelled,14-07-2016 04:59:11 PM,Afternoon,2016-07-14,16,Thursday,
5787,City,262.0,Cancelled,15-07-2016 08:30:20 AM,Early Morning,2016-07-15,8,Friday,
743,City,263.0,Cancelled,11-07-2016 03:37:00 PM,Afternoon,2016-07-11,15,Monday,
3704,Airport,263.0,Cancelled,13-07-2016 07:47:50 PM,Evening,2016-07-13,19,Wednesday,
485,City,264.0,Cancelled,11-07-2016 09:33:00 AM,Morning,2016-07-11,9,Monday,
647,City,264.0,Cancelled,11-07-2016 12:37:00 PM,Afternoon,2016-07-11,12,Monday,
1858,City,264.0,Cancelled,12-07-2016 09:54:00 AM,Morning,2016-07-12,9,Tuesday,
4755,City,264.0,Cancelled,14-07-2016 03:17:34 PM,Afternoon,2016-07-14,15,Thursday,
5769,City,264.0,Cancelled,15-07-2016 08:21:38 AM,Early Morning,2016-07-15,8,Friday,
2988,City,265.0,Cancelled,13-07-2016 07:09:54 AM,Early Morning,2016-07-13,7,Wednesday,
553,City,266.0,Cancelled,11-07-2016 10:09:00 AM,Morning,2016-07-11,10,Monday,
676,City,266.0,Cancelled,11-07-2016 01:23:00 PM,Afternoon,2016-07-11,13,Monday,
1516,City,266.0,Cancelled,12-07-2016 05:44:00 AM,Early Morning,2016-07-12,5,Tuesday,
1763,City,266.0,Cancelled,12-07-2016 08:51:00 AM,Early Morning,2016-07-12,8,Tuesday,
4144,City,266.0,Cancelled,14-07-2016 04:50:45 AM,Late Night,2016-07-14,4,Thursday,
6541,Airport,266.0,Cancelled,15-07-2016 08:54:48 PM,Evening,2016-07-15,20,Friday,
147,City,267.0,Cancelled,11-07-2016 05:26:00 AM,Early Morning,2016-07-11,5,Monday,
2881,City,267.0,Cancelled,13-07-2016 05:58:31 AM,Early Morning,2016-07-13,5,Wednesday,
2964,City,267.0,Cancelled,13-07-2016 06:48:48 AM,Early Morning,2016-07-13,6,Wednesday,
4236,City,267.0,Cancelled,14-07-2016 05:53:18 AM,Early Morning,2016-07-14,5,Thursday,
4447,City,267.0,Cancelled,14-07-2016 08:32:05 AM,Early Morning,2016-07-14,8,Thursday,
4579,Airport,267.0,Cancelled,14-07-2016 10:04:05 AM,Morning,2016-07-14,10,Thursday,
5720,City,267.0,Cancelled,15-07-2016 07:37:57 AM,Early Morning,2016-07-15,7,Friday,
5820,City,267.0,Cancelled,15-07-2016 08:50:10 AM,Early Morning,2016-07-15,8,Friday,
6487,Airport,267.0,Cancelled,15-07-2016 08:23:14 PM,Evening,2016-07-15,20,Friday,
120,City,268.0,Cancelled,11-07-2016 05:04:00 AM,Early Morning,2016-07-11,5,Monday,
1560,City,268.0,Cancelled,12-07-2016 06:06:00 AM,Early Morning,2016-07-12,6,Tuesday,
4815,Airport,268.0,Cancelled,14-07-2016 05:18:23 PM,Evening,2016-07-14,17,Thursday,
166,City,269.0,Cancelled,11-07-2016 05:41:00 AM,Early Morning,2016-07-11,5,Monday,
1655,Airport,269.0,Cancelled,12-07-2016 07:27:00 AM,Early Morning,2016-07-12,7,Tuesday,
1670,City,269.0,Cancelled,12-07-2016 07:36:00 AM,Early Morning,2016-07-12,7,Tuesday,
3026,City,269.0,Cancelled,13-07-2016 07:29:18 AM,Early Morning,2016-07-13,7,Wednesday,
3388,City,269.0,Cancelled,13-07-2016 02:36:39 PM,Afternoon,2016-07-13,14,Wednesday,
5809,City,269.0,Cancelled,15-07-2016 08:48:20 AM,Early Morning,2016-07-15,8,Friday,
6080,Airport,269.0,Cancelled,15-07-2016 02:17:28 PM,Afternoon,2016-07-15,14,Friday,
1545,Airport,270.0,Cancelled,12-07-2016 06:01:00 AM,Early Morning,2016-07-12,6,Tuesday,
3032,City,270.0,Cancelled,13-07-2016 07:33:57 AM,Early Morning,2016-07-13,7,Wednesday,
3156,City,270.0,Cancelled,13-07-2016 09:00:40 AM,Morning,2016-07-13,9,Wednesday,
4741,City,270.0,Cancelled,14-07-2016 02:52:18 PM,Afternoon,2016-07-14,14,Thursday,
5582,City,270.0,Cancelled,15-07-2016 05:52:11 AM,Early Morning,2016-07-15,5,Friday,
5677,City,270.0,Cancelled,15-07-2016 07:06:05 AM,Early Morning,2016-07-15,7,Friday,
5989,Airport,270.0,Cancelled,15-07-2016 11:46:11 AM,Morning,2016-07-15,11,Friday,
417,City,271.0,Cancelled,11-07-2016 08:42:00 AM,Early Morning,2016-07-11,8,Monday,
1437,City,271.0,Cancelled,12-07-2016 04:42:00 AM,Late Night,2016-07-12,4,Tuesday,
3063,City,271.0,Cancelled,13-07-2016 07:55:16 AM,Early Morning,2016-07-13,7,Wednesday,
3100,City,271.0,Cancelled,13-07-2016 08:18:13 AM,Early Morning,2016-07-13,8,Wednesday,
3148,City,271.0,Cancelled,13-07-2016 09:02:46 AM,Morning,2016-07-13,9,Wednesday,
305,City,272.0,Cancelled,11-07-2016 07:17:00 AM,Early Morning,2016-07-11,7,Monday,
1511,City,272.0,Cancelled,12-07-2016 05:40:00 AM,Early Morning,2016-07-12,5,Tuesday,
2830,City,272.0,Cancelled,13-07-2016 05:19:51 AM,Early Morning,2016-07-13,5,Wednesday,
2938,City,272.0,Cancelled,13-07-2016 06:33:04 AM,Early Morning,2016-07-13,6,Wednesday,
346,City,273.0,Cancelled,11-07-2016 07:54:00 AM,Early Morning,2016-07-11,7,Monday,
1684,City,274.0,Cancelled,12-07-2016 07:50:00 AM,Early Morning,2016-07-12,7,Tuesday,
3027,City,274.0,Cancelled,13-07-2016 07:26:36 AM,Early Morning,2016-07-13,7,Wednesday,
3017,Airport,274.0,Cancelled,13-07-2016 07:29:44 AM,Early Morning,2016-07-13,7,Wednesday,
4926,Airport,274.0,Cancelled,14-07-2016 06:20:41 PM,Evening,2016-07-14,18,Thursday,
2222,City,275.0,Cancelled,12-07-2016 06:03:00 PM,Evening,2016-07-12,18,Tuesday,
2237,City,275.0,Cancelled,12-07-2016 06:19:00 PM,Evening,2016-07-12,18,Tuesday,
4207,City,275.0,Cancelled,14-07-2016 05:30:56 AM,Early Morning,2016-07-14,5,Thursday,
4223,City,275.0,Cancelled,14-07-2016 05:46:02 AM,Early Morning,2016-07-14,5,Thursday,
4452,City,275.0,Cancelled,14-07-2016 08:34:36 AM,Early Morning,2016-07-14,8,Thursday,
5632,City,275.0,Cancelled,15-07-2016 06:35:32 AM,Early Morning,2016-07-15,6,Friday,
5879,City,275.0,Cancelled,15-07-2016 09:27:08 AM,Morning,2016-07-15,9,Friday,
395,City,276.0,Cancelled,11-07-2016 08:32:00 AM,Early Morning,2016-07-11,8,Monday,
495,City,276.0,Cancelled,11-07-2016 09:37:00 AM,Morning,2016-07-11,9,Monday,
1228,City,276.0,Cancelled,11-07-2016 09:37:00 PM,Night,2016-07-11,21,Monday,
1481,City,277.0,Cancelled,12-07-2016 05:24:00 AM,Early Morning,2016-07-12,5,Tuesday,
1616,City,277.0,Cancelled,12-07-2016 06:54:00 AM,Early Morning,2016-07-12,6,Tuesday,
1627,City,277.0,Cancelled,12-07-2016 07:02:00 AM,Early Morning,2016-07-12,7,Tuesday,
1726,City,277.0,Cancelled,12-07-2016 08:25:00 AM,Early Morning,2016-07-12,8,Tuesday,
2789,City,277.0,Cancelled,13-07-2016 04:50:46 AM,Late Night,2016-07-13,4,Wednesday,
3552,Airport,277.0,Cancelled,13-07-2016 06:01:34 PM,Evening,2016-07-13,18,Wednesday,
4130,City,277.0,Cancelled,14-07-2016 04:41:54 AM,Late Night,2016-07-14,4,Thursday,
294,City,278.0,Cancelled,11-07-2016 07:12:00 AM,Early Morning,2016-07-11,7,Monday,
315,City,278.0,Cancelled,11-07-2016 07:34:00 AM,Early Morning,2016-07-11,7,Monday,
1718,City,278.0,Cancelled,12-07-2016 08:14:00 AM,Early Morning,2016-07-12,8,Tuesday,
2122,City,278.0,Cancelled,12-07-2016 04:50:00 PM,Afternoon,2016-07-12,16,Tuesday,
2387,City,278.0,Cancelled,12-07-2016 07:46:00 PM,Evening,2016-07-12,19,Tuesday,
140,City,279.0,Cancelled,11-07-2016 05:17:00 AM,Early Morning,2016-07-11,5,Monday,
505,City,279.0,Cancelled,11-07-2016 09:44:00 AM,Morning,2016-07-11,9,Monday,
2950,City,279.0,Cancelled,13-07-2016 06:40:30 AM,Early Morning,2016-07-13,6,Wednesday,
5800,City,279.0,Cancelled,15-07-2016 08:44:20 AM,Early Morning,2016-07-15,8,Friday,
1877,City,280.0,Cancelled,12-07-2016 10:03:00 AM,Morning,2016-07-12,10,Tuesday,
3437,City,280.0,Cancelled,13-07-2016 04:10:20 PM,Afternoon,2016-07-13,16,Wednesday,
3820,Airport,280.0,Cancelled,13-07-2016 09:07:32 PM,Night,2016-07-13,21,Wednesday,
5076,City,280.0,Cancelled,14-07-2016 07:38:01 PM,Evening,2016-07-14,19,Thursday,
5660,City,280.0,Cancelled,15-07-2016 07:02:00 AM,Early Morning,2016-07-15,7,Friday,
6242,Airport,280.0,Cancelled,15-07-2016 05:55:10 PM,Evening,2016-07-15,17,Friday,
6321,Airport,280.0,Cancelled,15-07-2016 06:37:53 PM,Evening,2016-07-15,18,Friday,
3086,City,281.0,Cancelled,13-07-2016 08:12:18 AM,Early Morning,2016-07-13,8,Wednesday,
4538,City,281.0,Cancelled,14-07-2016 09:38:03 AM,Morning,2016-07-14,9,Thursday,
1233,Airport,282.0,Cancelled,11-07-2016 09:38:00 PM,Night,2016-07-11,21,Monday,
1883,City,282.0,Cancelled,12-07-2016 10:06:00 AM,Morning,2016-07-12,10,Tuesday,
3233,City,282.0,Cancelled,13-07-2016 10:01:44 AM,Morning,2016-07-13,10,Wednesday,
3237,City,282.0,Cancelled,13-07-2016 10:06:32 AM,Morning,2016-07-13,10,Wednesday,
3577,Airport,282.0,Cancelled,13-07-2016 06:24:15 PM,Evening,2016-07-13,18,Wednesday,
219,City,283.0,Cancelled,11-07-2016 06:15:00 AM,Early Morning,2016-07-11,6,Monday,
493,City,283.0,Cancelled,11-07-2016 09:30:00 AM,Morning,2016-07-11,9,Monday,
1575,City,283.0,Cancelled,12-07-2016 06:23:00 AM,Early Morning,2016-07-12,6,Tuesday,
5631,City,283.0,Cancelled,15-07-2016 06:36:14 AM,Early Morning,2016-07-15,6,Friday,
109,City,284.0,Cancelled,11-07-2016 05:01:00 AM,Early Morning,2016-07-11,5,Monday,
299,City,284.0,Cancelled,11-07-2016 07:13:00 AM,Early Morning,2016-07-11,7,Monday,
347,City,284.0,Cancelled,11-07-2016 07:51:00 AM,Early Morning,2016-07-11,7,Monday,
538,City,284.0,Cancelled,11-07-2016 10:00:00 AM,Morning,2016-07-11,10,Monday,
3250,City,284.0,Cancelled,13-07-2016 10:09:28 AM,Morning,2016-07-13,10,Wednesday,
3983,City,284.0,Cancelled,13-07-2016 11:19:23 PM,Night,2016-07-13,23,Wednesday,
2948,City,285.0,Cancelled,13-07-2016 06:39:27 AM,Early Morning,2016-07-13,6,Wednesday,
2982,City,285.0,Cancelled,13-07-2016 07:04:21 AM,Early Morning,2016-07-13,7,Wednesday,
3055,City,285.0,Cancelled,13-07-2016 07:48:58 AM,Early Morning,2016-07-13,7,Wednesday,
3759,City,285.0,Cancelled,13-07-2016 08:34:32 PM,Evening,2016-07-13,20,Wednesday,
4389,City,285.0,Cancelled,14-07-2016 07:56:57 AM,Early Morning,2016-07-14,7,Thursday,
5949,City,285.0,Cancelled,15-07-2016 10:30:58 AM,Morning,2016-07-15,10,Friday,
441,City,286.0,Cancelled,11-07-2016 09:05:00 AM,Morning,2016-07-11,9,Monday,
1109,City,286.0,Cancelled,11-07-2016 08:23:00 PM,Evening,2016-07-11,20,Monday,
1693,Airport,286.0,Cancelled,12-07-2016 07:50:00 AM,Early Morning,2016-07-12,7,Tuesday,
3198,City,286.0,Cancelled,13-07-2016 09:39:19 AM,Morning,2016-07-13,9,Wednesday,
4507,City,286.0,Cancelled,14-07-2016 09:09:57 AM,Morning,2016-07-14,9,Thursday,
6058,City,286.0,Cancelled,15-07-2016 01:47:11 PM,Afternoon,2016-07-15,13,Friday,
1630,City,287.0,Cancelled,12-07-2016 07:03:00 AM,Early Morning,2016-07-12,7,Tuesday,
3451,Airport,287.0,Cancelled,13-07-2016 04:53:56 PM,Afternoon,2016-07-13,16,Wednesday,
3839,Airport,287.0,Cancelled,13-07-2016 09:28:41 PM,Night,2016-07-13,21,Wednesday,
4258,City,287.0,Cancelled,14-07-2016 06:12:03 AM,Early Morning,2016-07-14,6,Thursday,
4677,Airport,287.0,Cancelled,14-07-2016 12:45:00 PM,Afternoon,2016-07-14,12,Thursday,
5603,City,287.0,Cancelled,15-07-2016 06:08:31 AM,Early Morning,2016-07-15,6,Friday,
186,City,288.0,Cancelled,11-07-2016 05:48:00 AM,Early Morning,2016-07-11,5,Monday,
2094,Airport,288.0,Cancelled,12-07-2016 03:51:00 PM,Afternoon,2016-07-12,15,Tuesday,
4354,City,288.0,Cancelled,14-07-2016 07:26:35 AM,Early Morning,2016-07-14,7,Thursday,
340,City,289.0,Cancelled,11-07-2016 07:51:00 AM,Early Morning,2016-07-11,7,Monday,
5499,City,289.0,Cancelled,15-07-2016 05:07:17 AM,Early Morning,2016-07-15,5,Friday,
151,City,290.0,Cancelled,11-07-2016 05:27:00 AM,Early Morning,2016-07-11,5,Monday,
316,City,290.0,Cancelled,11-07-2016 07:26:00 AM,Early Morning,2016-07-11,7,Monday,
561,City,290.0,Cancelled,11-07-2016 10:10:00 AM,Morning,2016-07-11,10,Monday,
1582,City,290.0,Cancelled,12-07-2016 06:23:00 AM,Early Morning,2016-07-12,6,Tuesday,
1871,City,290.0,Cancelled,12-07-2016 10:04:00 AM,Morning,2016-07-12,10,Tuesday,
4213,City,290.0,Cancelled,14-07-2016 05:39:02 AM,Early Morning,2016-07-14,5,Thursday,
5801,City,290.0,Cancelled,15-07-2016 08:40:03 AM,Early Morning,2016-07-15,8,Friday,
144,City,291.0,Cancelled,11-07-2016 05:24:00 AM,Early Morning,2016-07-11,5,Monday,
1383,City,291.0,Cancelled,12-07-2016 01:12:00 AM,Late Night,2016-07-12,1,Tuesday,
3216,City,291.0,Cancelled,13-07-2016 09:50:23 AM,Morning,2016-07-13,9,Wednesday,
184,City,292.0,Cancelled,11-07-2016 05:49:00 AM,Early Morning,2016-07-11,5,Monday,
4435,City,292.0,Cancelled,14-07-2016 08:25:24 AM,Early Morning,2016-07-14,8,Thursday,
5623,City,292.0,Cancelled,15-07-2016 06:27:46 AM,Early Morning,2016-07-15,6,Friday,
2837,City,293.0,Cancelled,13-07-2016 05:19:53 AM,Early Morning,2016-07-13,5,Wednesday,
